2024-10-04 13:09:31,921 INFO    StreamThr :3814 [internal.py:wandb_internal():86] W&B internal server running at pid: 3814, started at: 2024-10-04 13:09:31.921235
2024-10-04 13:09:32,743 DEBUG   HandlerThread:3814 [system_monitor.py:probe():223] {'os': 'Linux-5.10.16.3-microsoft-standard-WSL2-x86_64-with-glibc2.39', 'python': '3.10.15', 'heartbeatAt': '2024-10-04T23:09:32.726691', 'startedAt': '2024-10-04T23:09:31.917095', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'trainval_data.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/root/Project-Build-an-ML-Pipeline-Starter/multirun/2024-10-04/13-08-21/2/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_export'), 'state': 'running', 'program': '/root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/run.py', 'codePathLocal': 'run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/ssombre136/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '0936351046db1e8e7587aa16f516b26a9374b3da'}, 'email': None, 'root': '/root/Project-Build-an-ML-Pipeline-Starter', 'host': 'DESKTOP-IP5I8L3', 'username': 'root', 'executable': '/root/miniconda3/envs/mlflow-211c8fb974d6215abb361efdc7b6c4bd9a3e8dfd/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2903.997, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}, {'current': 2903.997, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 250.98248672485352, 'used': 13.368499755859375}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 12.282886505126953}}
2024-10-04 13:09:32,743 INFO    HandlerThread:3814 [system_monitor.py:probe():224] Finished collecting system info
2024-10-04 13:09:32,743 INFO    HandlerThread:3814 [system_monitor.py:probe():227] Publishing system info
2024-10-04 13:09:32,743 DEBUG   HandlerThread:3814 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-10-04 13:09:32,744 DEBUG   HandlerThread:3814 [system_info.py:_save_pip():68] Saving pip packages done
2024-10-04 13:09:32,744 DEBUG   HandlerThread:3814 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-10-04 13:09:33,351 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/requirements.txt
2024-10-04 13:09:33,351 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/conda-environment.yaml
2024-10-04 13:09:33,993 DEBUG   HandlerThread:3814 [system_info.py:_save_conda():87] Saving conda packages done
2024-10-04 13:09:33,993 INFO    HandlerThread:3814 [system_monitor.py:probe():229] Finished publishing system info
2024-10-04 13:09:33,994 DEBUG   SenderThread:3814 [sender.py:send():380] send: files
2024-10-04 13:09:33,994 INFO    SenderThread:3814 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2024-10-04 13:09:33,999 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: stop_status
2024-10-04 13:09:33,999 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: stop_status
2024-10-04 13:09:34,001 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: internal_messages
2024-10-04 13:09:34,272 DEBUG   SenderThread:3814 [sender.py:send():380] send: telemetry
2024-10-04 13:09:34,273 DEBUG   SenderThread:3814 [sender.py:send():380] send: config
2024-10-04 13:09:34,273 DEBUG   SenderThread:3814 [sender.py:send():380] send: config
2024-10-04 13:09:34,350 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/conda-environment.yaml
2024-10-04 13:09:34,350 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/wandb-metadata.json
2024-10-04 13:09:34,530 INFO    wandb-upload_0:3814 [upload_job.py:push():131] Uploaded file /tmp/tmpz5vfxruiwandb/bndjob4y-wandb-metadata.json
2024-10-04 13:09:34,985 DEBUG   SenderThread:3814 [sender.py:send():380] send: use_artifact
2024-10-04 13:09:35,470 DEBUG   SenderThread:3814 [sender.py:send():380] send: exit
2024-10-04 13:09:35,470 INFO    SenderThread:3814 [sender.py:send_exit():585] handling exit code: 1
2024-10-04 13:09:35,470 INFO    SenderThread:3814 [sender.py:send_exit():587] handling runtime: 2
2024-10-04 13:09:35,471 INFO    SenderThread:3814 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-10-04 13:09:35,472 INFO    SenderThread:3814 [sender.py:send_exit():593] send defer
2024-10-04 13:09:35,472 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,472 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 0
2024-10-04 13:09:35,472 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,472 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 0
2024-10-04 13:09:35,472 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 1
2024-10-04 13:09:35,472 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,472 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 1
2024-10-04 13:09:35,473 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,473 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 1
2024-10-04 13:09:35,473 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 2
2024-10-04 13:09:35,473 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,473 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 2
2024-10-04 13:09:35,473 INFO    HandlerThread:3814 [system_monitor.py:finish():203] Stopping system monitor
2024-10-04 13:09:35,473 DEBUG   SystemMonitor:3814 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-10-04 13:09:35,473 DEBUG   SystemMonitor:3814 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-10-04 13:09:35,473 DEBUG   SystemMonitor:3814 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-10-04 13:09:35,474 INFO    HandlerThread:3814 [interfaces.py:finish():202] Joined cpu monitor
2024-10-04 13:09:35,474 INFO    HandlerThread:3814 [interfaces.py:finish():202] Joined disk monitor
2024-10-04 13:09:35,480 INFO    HandlerThread:3814 [interfaces.py:finish():202] Joined gpu monitor
2024-10-04 13:09:35,480 INFO    HandlerThread:3814 [interfaces.py:finish():202] Joined memory monitor
2024-10-04 13:09:35,480 INFO    HandlerThread:3814 [interfaces.py:finish():202] Joined network monitor
2024-10-04 13:09:35,480 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,480 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 2
2024-10-04 13:09:35,480 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 3
2024-10-04 13:09:35,480 DEBUG   SenderThread:3814 [sender.py:send():380] send: stats
2024-10-04 13:09:35,481 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,481 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 3
2024-10-04 13:09:35,481 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,481 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 3
2024-10-04 13:09:35,481 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 4
2024-10-04 13:09:35,481 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,481 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 4
2024-10-04 13:09:35,481 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,481 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 4
2024-10-04 13:09:35,481 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 5
2024-10-04 13:09:35,481 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,481 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 5
2024-10-04 13:09:35,482 DEBUG   SenderThread:3814 [sender.py:send():380] send: summary
2024-10-04 13:09:35,482 INFO    SenderThread:3814 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-10-04 13:09:35,482 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,482 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 5
2024-10-04 13:09:35,482 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 6
2024-10-04 13:09:35,482 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,482 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 6
2024-10-04 13:09:35,482 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,482 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 6
2024-10-04 13:09:35,485 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: status_report
2024-10-04 13:09:35,632 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 7
2024-10-04 13:09:35,632 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:35,632 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 7
2024-10-04 13:09:35,632 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:35,632 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 7
2024-10-04 13:09:36,351 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/config.yaml
2024-10-04 13:09:36,351 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/wandb-summary.json
2024-10-04 13:09:36,351 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/output.log
2024-10-04 13:09:36,470 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-04 13:09:37,379 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 8
2024-10-04 13:09:37,379 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: poll_exit
2024-10-04 13:09:37,379 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:37,379 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 8
2024-10-04 13:09:37,380 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:37,380 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 8
2024-10-04 13:09:37,380 INFO    SenderThread:3814 [job_builder.py:build():298] Attempting to build job artifact
2024-10-04 13:09:37,380 INFO    SenderThread:3814 [job_builder.py:_get_source_type():428] is repo sourced job
2024-10-04 13:09:37,389 INFO    SenderThread:3814 [job_builder.py:build():404] adding wandb-job metadata file
2024-10-04 13:09:37,393 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 9
2024-10-04 13:09:37,393 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:37,393 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 9
2024-10-04 13:09:37,393 DEBUG   SenderThread:3814 [sender.py:send():380] send: artifact
2024-10-04 13:09:37,471 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-04 13:09:38,352 INFO    Thread-12 :3814 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/output.log
2024-10-04 13:09:38,695 INFO    SenderThread:3814 [sender.py:send_artifact():1458] sent artifact job-https___github.com_ssombre136_Project-Build-an-ML-Pipeline-Starter.git_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6MTI2MTMyMDY4Mw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ2NTYzODc2OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTI2MTMyMDY4Mw==', 'versionIndex': 1}}}
2024-10-04 13:09:38,695 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:38,695 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 9
2024-10-04 13:09:38,695 INFO    SenderThread:3814 [dir_watcher.py:finish():358] shutting down directory watcher
2024-10-04 13:09:39,352 INFO    SenderThread:3814 [dir_watcher.py:finish():388] scan: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files
2024-10-04 13:09:39,352 INFO    SenderThread:3814 [dir_watcher.py:finish():402] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/output.log output.log
2024-10-04 13:09:39,352 INFO    SenderThread:3814 [dir_watcher.py:finish():402] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/conda-environment.yaml conda-environment.yaml
2024-10-04 13:09:39,353 INFO    SenderThread:3814 [dir_watcher.py:finish():402] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/config.yaml config.yaml
2024-10-04 13:09:39,353 INFO    SenderThread:3814 [dir_watcher.py:finish():402] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/wandb-metadata.json wandb-metadata.json
2024-10-04 13:09:39,353 INFO    SenderThread:3814 [dir_watcher.py:finish():402] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/requirements.txt requirements.txt
2024-10-04 13:09:39,353 INFO    SenderThread:3814 [dir_watcher.py:finish():402] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/wandb-summary.json wandb-summary.json
2024-10-04 13:09:39,353 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 10
2024-10-04 13:09:39,353 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: poll_exit
2024-10-04 13:09:39,353 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:39,354 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 10
2024-10-04 13:09:39,358 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:39,358 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 10
2024-10-04 13:09:39,358 INFO    SenderThread:3814 [file_pusher.py:finish():175] shutting down file pusher
2024-10-04 13:09:39,674 INFO    wandb-upload_2:3814 [upload_job.py:push():131] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/conda-environment.yaml
2024-10-04 13:09:39,787 INFO    wandb-upload_1:3814 [upload_job.py:push():131] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/output.log
2024-10-04 13:09:39,925 INFO    wandb-upload_0:3814 [upload_job.py:push():131] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/config.yaml
2024-10-04 13:09:39,926 INFO    wandb-upload_4:3814 [upload_job.py:push():131] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/wandb-summary.json
2024-10-04 13:09:39,948 INFO    wandb-upload_3:3814 [upload_job.py:push():131] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/files/requirements.txt
2024-10-04 13:09:40,150 INFO    Thread-11 (_thread_body):3814 [sender.py:transition_state():613] send defer: 11
2024-10-04 13:09:40,150 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:40,150 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 11
2024-10-04 13:09:40,150 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:40,151 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 11
2024-10-04 13:09:40,151 INFO    SenderThread:3814 [file_pusher.py:join():181] waiting for file pusher
2024-10-04 13:09:40,151 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 12
2024-10-04 13:09:40,151 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:40,151 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 12
2024-10-04 13:09:40,151 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:40,151 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 12
2024-10-04 13:09:40,151 INFO    SenderThread:3814 [file_stream.py:finish():595] file stream finish called
2024-10-04 13:09:40,286 INFO    SenderThread:3814 [file_stream.py:finish():599] file stream finish is done
2024-10-04 13:09:40,286 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 13
2024-10-04 13:09:40,286 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:40,286 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 13
2024-10-04 13:09:40,286 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:40,286 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 13
2024-10-04 13:09:40,286 INFO    SenderThread:3814 [sender.py:transition_state():613] send defer: 14
2024-10-04 13:09:40,286 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: defer
2024-10-04 13:09:40,286 INFO    HandlerThread:3814 [handler.py:handle_request_defer():172] handle defer: 14
2024-10-04 13:09:40,287 DEBUG   SenderThread:3814 [sender.py:send():380] send: final
2024-10-04 13:09:40,287 DEBUG   SenderThread:3814 [sender.py:send():380] send: footer
2024-10-04 13:09:40,287 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: defer
2024-10-04 13:09:40,287 INFO    SenderThread:3814 [sender.py:send_request_defer():609] handle sender defer: 14
2024-10-04 13:09:40,287 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-04 13:09:40,287 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: server_info
2024-10-04 13:09:40,288 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: poll_exit
2024-10-04 13:09:40,288 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: server_info
2024-10-04 13:09:40,289 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: get_summary
2024-10-04 13:09:40,290 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: sampled_history
2024-10-04 13:09:40,290 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: internal_messages
2024-10-04 13:09:40,290 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: job_info
2024-10-04 13:09:40,407 DEBUG   SenderThread:3814 [sender.py:send_request():407] send_request: job_info
2024-10-04 13:09:40,407 INFO    MainThread:3814 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2024-10-04 13:09:40,407 INFO    MainThread:3814 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2024-10-04 13:09:40,407 INFO    MainThread:3814 [wandb_run.py:_footer_sync_info():3719] logging synced files
2024-10-04 13:09:40,407 DEBUG   HandlerThread:3814 [handler.py:handle_request():146] handle_request: shutdown
2024-10-04 13:09:40,407 INFO    HandlerThread:3814 [handler.py:finish():866] shutting down handler
2024-10-04 13:09:41,291 INFO    WriterThread:3814 [datastore.py:close():294] close: /root/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20241004_130931-3g5w2ybj/run-3g5w2ybj.wandb
2024-10-04 13:09:41,407 INFO    SenderThread:3814 [sender.py:finish():1536] shutting down sender
2024-10-04 13:09:41,407 INFO    SenderThread:3814 [file_pusher.py:finish():175] shutting down file pusher
2024-10-04 13:09:41,407 INFO    SenderThread:3814 [file_pusher.py:join():181] waiting for file pusher
